"DrugBankID","ENTREZID","Symbol"
"DB00398",27,"ABL2"
"DB00398",2444,"FRK"
"DB00398",5601,"MAPK9"
"DB00398",1024,"CDK8"
"DB00398",1195,"CLK1"
"DB00398",3362,"HTR6"
"DB00398",1022,"CDK7"
"DB00398",3718,"JAK3"
"DB00398",3984,"LIMK1"
"DB00398",3985,"LIMK2"
"DB00398",6300,"MAPK12"
"DB00398",2050,"EPHB4"
"DB00398",1018,"CDK3"
"DB00398",1020,"CDK5"
"DB00398",5128,"CDK17"
"DB00398",7010,"TEK"
"DB00398",780,"DDR1"
"DB00398",10461,"MERTK"
"DB00398",5607,"MAP2K5"
"DB00398",8711,"TNK1"
"DB00398",5600,"MAPK11"
"DB00398",4916,"NTRK3"
"DB00398",1432,"MAPK14"
"DB00398",4915,"NTRK2"
"DB00398",4921,"DDR2"
"DB00398",91807,"MYLK3"
"DB00398",80122,"MAP3K19"
"DB00398",51086,"TNNI3K"
"DB00398",57551,"TAOK1"
"DB00398",204851,"HIPK1"
"DB00398",51265,"CDKL3"
"DB00398",147746,"HIPK4"
"DB00398",225689,"MAPK15"
"DB00398",140469,"MYO3B"
"DB00398",8999,"CDKL2"
"DB00398",11184,"MAP4K1"
"DB00398",9212,"AURKB"
"DB00398",65061,"CDK15"
"DB00398",8569,"MKNK1"
"DB00398",23097,"CDK19"
"DB00398",65975,"STK33"
"DB00398",85366,"MYLK2"
"DB00398",9748,"SLK"
"DB00398",51347,"TAOK3"
"DB00398",28996,"HIPK2"
"DB00398",10114,"HIPK3"
"DB00398",2872,"MKNK2"
"DB00398",27148,"STK36"
"DB00398",51776,"MAP3K20"
"DB00398",51701,"NLK"
"DB00398",285220,"EPHA6"
"DB00398",23043,"TNIK"
"DB00398",9344,"TAOK2"
"DB00398",6795,"AURKC"
"DB00398",11183,"MAP4K5"
"DB00398",369,"ARAF"
"DB00398",2248,"FGF3"
"DB00398",8444,"DYRK3"
"DB00398",51053,"GMNN"
"DB00398",5599,"MAPK8"
"DB00398",7525,"YES1"
"DB00398",207,"AKT1"
"DB00398",4233,"MET"
"DB00398",7422,"VEGFA"
"DB00398",8289,"ARID1A"
"DB00398",4846,"NOS3"
"DB00398",5597,"MAPK6"
"DB00398",1558,"CYP2C8"
"DB00398",3654,"IRAK1"
"DB00398",816,"CAMK2B"
"DB00398",50488,"MINK1"
"DB00398",1956,"EGFR"
"DB00398",5598,"MAPK7"
"DB00398",5243,"ABCB1"
"DB00398",79623,"GALNT14"
"DB00398",3091,"HIF1A"
"DB00398",5777,"PTPN6"
"DB00398",1969,"EPHA2"
"DB00398",5595,"MAPK3"
"DB00398",6198,"RPS6KB1"
"DB00398",1559,"CYP2C9"
"DB00398",7124,"TNF"
"DB00398",6732,"SRPK1"
"DB00398",2064,"ERBB2"
"DB00398",6565,"SLC15A2"
"DB00398",5594,"MAPK1"
"DB00398",6580,"SLC22A1"
"DB00398",5728,"PTEN"
"DB00398",640,"BLK"
"DB00398",1576,"CYP3A4"
"DB00398",3162,"HMOX1"
"DB00398",5602,"MAPK10"
"DB00398",6790,"AURKA"
"DB00398",1244,"ABCC2"
"DB00398",4893,"NRAS"
"DB00398",3845,"KRAS"
"DB00398",5596,"MAPK4"
"DB00398",5290,"PIK3CA"
"DB00398",8856,"NR1I2"
"DB00398",9429,"ABCG2"
"DB00398",3643,"INSR"
"DB00398",2534,"FYN"
"DB00398",6714,"SRC"
"DB00398",2046,"EPHA8"
"DB00398",1452,"CSNK1A1"
"DB00398",2932,"GSK3B"
"DB00398",2044,"EPHA5"
"DB00398",2047,"EPHB1"
"DB00398",2043,"EPHA4"
"DB00398",2045,"EPHA7"
"DB06616",10494,"STK25"
"DB06616",11113,"CIT"
"DB06616",8780,"RIOK3"
"DB06616",5609,"MAP2K7"
"DB06616",1111,"CHEK1"
"DB06616",8573,"CASK"
"DB06616",2580,"GAK"
"DB06616",9175,"MAP3K13"
"DB06616",6885,"MAP3K7"
"DB06616",8767,"RIPK2"
"DB06616",9891,"NUAK1"
"DB06616",3717,"JAK2"
"DB06616",9475,"ROCK2"
"DB06616",8408,"ULK1"
"DB06616",5063,"PAK3"
"DB06616",6793,"STK10"
"DB06616",23683,"PRKD3"
"DB06616",5218,"CDK14"
"DB06616",9448,"MAP4K4"
"DB06616",11200,"CHEK2"
"DB06616",25,"ABL1"
"DB06616",1956,"EGFR"
"DB06616",2064,"ERBB2"
"DB06616",4914,"NTRK1"
"DB06616",3932,"LCK"
"DB06616",2242,"FES"
"DB06616",1436,"CSF1R"
"DB06616",7525,"YES1"
"DB06616",4067,"LYN"
"DB06616",5979,"RET"
"DB06616",4233,"MET"
"DB06616",5159,"PDGFRB"
"DB06616",3815,"KIT"
"DB06616",6714,"SRC"
"DB06616",5156,"PDGFRA"
"DB06616",2241,"FER"
"DB06616",2041,"EPHA1"
"DB06616",2065,"ERBB3"
"DB06616",6198,"RPS6KB1"
"DB06616",2042,"EPHA3"
"DB06616",2048,"EPHB2"
"DB06616",4058,"LTK"
"DB06616",7465,"WEE1"
"DB06616",558,"AXL"
"DB06616",2868,"GRK4"
"DB06616",7075,"TIE1"
"DB06616",5605,"MAP2K2"
"DB06616",2322,"FLT3"
"DB06616",1445,"CSK"
"DB06616",4145,"MATK"
"DB06616",7006,"TEC"
"DB06616",7294,"TXK"
"DB06616",27,"ABL2"
"DB06616",2444,"FRK"
"DB06616",7535,"ZAP70"
"DB06616",6850,"SYK"
"DB06616",6416,"MAP2K4"
"DB06616",5606,"MAP2K3"
"DB06616",1452,"CSNK1A1"
"DB06616",1453,"CSNK1D"
"DB06616",1454,"CSNK1E"
"DB06616",1195,"CLK1"
"DB06616",1196,"CLK2"
"DB06616",1198,"CLK3"
"DB06616",1022,"CDK7"
"DB06616",640,"BLK"
"DB06616",3654,"IRAK1"
"DB06616",6197,"RPS6KA3"
"DB06616",660,"BMX"
"DB06616",4751,"NEK2"
"DB06616",3718,"JAK3"
"DB06616",5608,"MAP2K6"
"DB06616",5347,"PLK1"
"DB06616",2049,"EPHB3"
"DB06616",2050,"EPHB4"
"DB06616",30811,"HUNK"
"DB06616",150094,"SIK1"
"DB06616",4293,"MAP3K9"
"DB06616",5127,"CDK16"
"DB06616",5581,"PRKCE"
"DB06616",5604,"MAP2K1"
"DB06616",7010,"TEK"
"DB06616",5588,"PRKCQ"
"DB06616",4486,"MST1R"
"DB06616",5747,"PTK2"
"DB06616",5580,"PRKCD"
"DB06616",695,"BTK"
"DB06616",7301,"TYRO3"
"DB06616",10188,"TNK2"
"DB06616",780,"DDR1"
"DB06616",3702,"ITK"
"DB06616",1760,"DMPK"
"DB06616",5871,"MAP4K2"
"DB06616",7786,"MAP3K12"
"DB06616",10461,"MERTK"
"DB06616",6789,"STK4"
"DB06616",5562,"PRKAA1"
"DB06616",5058,"PAK1"
"DB06616",5607,"MAP2K5"
"DB06616",5598,"MAPK7"
"DB06616",5062,"PAK2"
"DB06616",6788,"STK3"
"DB06616",4214,"MAP3K1"
"DB06616",6093,"ROCK1"
"DB06616",818,"CAMK2G"
"DB06616",659,"BMPR2"
"DB06616",9641,"IKBKE"
"DB06616",2185,"PTK2B"
"DB06616",2066,"ERBB4"
"DB06616",6196,"RPS6KA2"
"DB06616",4638,"MYLK"
"DB06616",4916,"NTRK3"
"DB06616",5585,"PKN1"
"DB06616",5586,"PKN2"
"DB06616",4296,"MAP3K11"
"DB06616",4915,"NTRK2"
"DB06616",5260,"PHKG1"
"DB06616",4921,"DDR2"
"DB06616",22848,"AAK1"
"DB06616",80122,"MAP3K19"
"DB06616",51086,"TNNI3K"
"DB06616",120892,"LRRK2"
"DB06616",25989,"ULK3"
"DB06616",25778,"DSTYK"
"DB06616",57551,"TAOK1"
"DB06616",11011,"TLK2"
"DB06616",7444,"VRK2"
"DB06616",204851,"HIPK1"
"DB06616",57118,"CAMK1D"
"DB06616",8491,"MAP4K3"
"DB06616",167359,"NIM1K"
"DB06616",9706,"ULK2"
"DB06616",50488,"MINK1"
"DB06616",122011,"CSNK1A1L"
"DB06616",147746,"HIPK4"
"DB06616",53904,"MYO3A"
"DB06616",79858,"NEK11"
"DB06616",140901,"STK35"
"DB06616",131890,"GRK7"
"DB06616",140469,"MYO3B"
"DB06616",11184,"MAP4K1"
"DB06616",65061,"CDK15"
"DB06616",10645,"CAMKK2"
"DB06616",9088,"PKMYT1"
"DB06616",8394,"PIP5K1A"
"DB06616",4215,"MAP3K3"
"DB06616",27102,"EIF2AK1"
"DB06616",83732,"RIOK1"
"DB06616",83942,"TSSK1B"
"DB06616",65975,"STK33"
"DB06616",85443,"DCLK3"
"DB06616",81788,"NUAK2"
"DB06616",23235,"SIK2"
"DB06616",9748,"SLK"
"DB06616",51347,"TAOK3"
"DB06616",28996,"HIPK2"
"DB06616",10114,"HIPK3"
"DB06616",57396,"CLK4"
"DB06616",27148,"STK36"
"DB06616",55589,"BMP2K"
"DB06616",51135,"IRAK4"
"DB06616",51776,"MAP3K20"
"DB06616",10769,"PLK2"
"DB06616",51765,"STK26"
"DB06616",440275,"EIF2AK4"
"DB06616",51701,"NLK"
"DB06616",27347,"STK39"
"DB06616",29110,"TBK1"
"DB06616",27330,"RPS6KA6"
"DB06616",23043,"TNIK"
"DB06616",9874,"TLK1"
"DB06616",9344,"TAOK2"
"DB06616",238,"ALK"
"DB06616",26576,"SRPK3"
"DB06616",815,"CAMK2A"
"DB06616",22983,"MAST1"
"DB06616",23387,"SIK3"
"DB06616",10746,"MAP3K2"
"DB06616",11183,"MAP4K5"
"DB06616",8428,"STK24"
"DB06616",4216,"MAP3K4"
"DB06616",1017,"CDK2"
"DB06616",3055,"HCK"
"DB06616",613,"BCR"
"DB06616",2534,"FYN"
"DB06616",2051,"EPHB6"
"DB06616",4869,"NPM1"
"DB06616",2268,"FGR"
"DB06616",5261,"PHKG2"
"DB06616",1969,"EPHA2"
"DB06616",2046,"EPHA8"
"DB06616",7297,"TYK2"
"DB06616",2044,"EPHA5"
"DB06616",2047,"EPHB1"
"DB06616",2043,"EPHA4"
"DB06616",6725,"SRMS"
"DB06616",285220,"EPHA6"
"DB01259",5287,"PIK3C2B"
"DB01259",5609,"MAP2K7"
"DB01259",8767,"RIPK2"
"DB01259",6793,"STK10"
"DB01259",1956,"EGFR"
"DB01259",2064,"ERBB2"
"DB01259",1576,"CYP3A4"
"DB01259",2065,"ERBB3"
"DB01259",3757,"KCNH2"
"DB01259",5607,"MAP2K5"
"DB01259",2066,"ERBB4"
"DB01259",9748,"SLK"
"DB01259",5298,"PI4KB"
"DB01259",5241,"PGR"
"DB01259",5979,"RET"
"DB01259",8647,"ABCB11"
"DB01259",5290,"PIK3CA"
"DB01259",29904,"EEF2K"
"DB01259",595,"CCND1"
"DB01259",1577,"CYP3A5"
"DB01259",3123,"HLA-DRB1"
"DB01259",2263,"FGFR2"
"DB01259",3084,"NRG1"
"DB01259",6714,"SRC"
"DB01259",9212,"AURKB"
"DB01259",3117,"HLA-DQA1"
"DB01259",2100,"ESR2"
"DB01259",332,"BIRC5"
"DB01259",673,"BRAF"
"DB01259",3845,"KRAS"
"DB01259",7525,"YES1"
"DB01259",4233,"MET"
"DB01259",1027,"CDKN1B"
"DB01259",2099,"ESR1"
"DB01259",999,"CDH1"
"DB01259",3106,"HLA-B"
"DB01259",3107,"HLA-C"
"DB01259",3105,"HLA-A"
"DB01259",5159,"PDGFRB"
"DB00317",11113,"CIT"
"DB00317",2580,"GAK"
"DB00317",1613,"DAPK3"
"DB00317",8767,"RIPK2"
"DB00317",9262,"STK17B"
"DB00317",6793,"STK10"
"DB00317",11200,"CHEK2"
"DB00317",1956,"EGFR"
"DB00317",2064,"ERBB2"
"DB00317",3932,"LCK"
"DB00317",4067,"LYN"
"DB00317",4233,"MET"
"DB00317",2268,"FGR"
"DB00317",6714,"SRC"
"DB00317",5261,"PHKG2"
"DB00317",2041,"EPHA1"
"DB00317",2065,"ERBB3"
"DB00317",2042,"EPHA3"
"DB00317",4058,"LTK"
"DB00317",558,"AXL"
"DB00317",5596,"MAPK4"
"DB00317",7294,"TXK"
"DB00317",27,"ABL2"
"DB00317",2444,"FRK"
"DB00317",5601,"MAPK9"
"DB00317",1453,"CSNK1D"
"DB00317",1454,"CSNK1E"
"DB00317",1022,"CDK7"
"DB00317",640,"BLK"
"DB00317",3654,"IRAK1"
"DB00317",5602,"MAPK10"
"DB00317",2050,"EPHB4"
"DB00317",1760,"DMPK"
"DB00317",5607,"MAP2K5"
"DB00317",5587,"PRKD1"
"DB00317",2066,"ERBB4"
"DB00317",5597,"MAPK6"
"DB00317",388228,"SBK1"
"DB00317",80122,"MAP3K19"
"DB00317",415116,"PIM3"
"DB00317",50488,"MINK1"
"DB00317",147746,"HIPK4"
"DB00317",79837,"PIP4K2C"
"DB00317",4215,"MAP3K3"
"DB00317",8569,"MKNK1"
"DB00317",85443,"DCLK3"
"DB00317",81788,"NUAK2"
"DB00317",23235,"SIK2"
"DB00317",85366,"MYLK2"
"DB00317",9748,"SLK"
"DB00317",2872,"MKNK2"
"DB00317",27148,"STK36"
"DB00317",51135,"IRAK4"
"DB00317",51701,"NLK"
"DB00317",9263,"STK17A"
"DB00317",285220,"EPHA6"
"DB00317",23043,"TNIK"
"DB00317",9429,"ABCG2"
"DB00317",10746,"MAP3K2"
"DB00317",11213,"IRAK3"
"DB00317",817,"CAMK2D"
"DB00317",3845,"KRAS"
"DB00317",23118,"TAB2"
"DB00317",1048,"CEACAM5"
"DB00317",1432,"MAPK14"
"DB00317",1559,"CYP2C9"
"DB00317",23683,"PRKD3"
"DB00317",4214,"MAP3K1"
"DB00317",6608,"SMO"
"DB00317",1577,"CYP3A5"
"DB00317",1565,"CYP2D6"
"DB00317",673,"BRAF"
"DB00317",3481,"IGF2"
"DB00317",5728,"PTEN"
"DB00317",818,"CAMK2G"
"DB00317",4137,"MAPT"
"DB00317",25865,"PRKD2"
"DB00317",2263,"FGFR2"
"DB00317",4793,"NFKBIB"
"DB00317",5292,"PIM1"
"DB00317",3055,"HCK"
"DB00317",51053,"GMNN"
"DB00317",11183,"MAP4K5"
"DB00317",5243,"ABCB1"
"DB00317",4792,"NFKBIA"
"DB00317",5599,"MAPK8"
"DB00317",5156,"PDGFRA"
"DB00317",3551,"IKBKB"
"DB00317",55872,"PBK"
"DB00317",1399,"CRKL"
"DB00317",9448,"MAP4K4"
"DB00317",2260,"FGFR1"
"DB00317",5290,"PIK3CA"
"DB00317",4893,"NRAS"
"DB00317",2324,"FLT4"
"DB00317",10188,"TNK2"
"DB00317",7525,"YES1"
"DB00317",3984,"LIMK1"
"DB00317",9641,"IKBKE"
"DB00317",22933,"SIRT2"
"DB00317",2012,"EMP1"
"DB00317",84446,"BRSK1"
"DB00317",5970,"RELA"
"DB00317",7376,"NR1H2"
"DB00317",29128,"UHRF1"
"DB00317",375,"ARF1"
"DB00317",23636,"NUP62"
"DB00317",1856,"DVL2"
"DB00317",2051,"EPHB6"
"DB00317",8986,"RPS6KA4"
"DB00317",25,"ABL1"
"DB00317",5979,"RET"
"DB00317",3815,"KIT"
"DB00317",3791,"KDR"
"DB00317",2322,"FLT3"
"DB00317",2044,"EPHA5"
"DB00317",2047,"EPHB1"
"DB00482",9536,"PTGES"
"DB00482",771,"CA12"
"DB00482",760,"CA2"
"DB00482",761,"CA3"
"DB00482",240,"ALOX5"
"DB00482",1559,"CYP2C9"
"DB00482",762,"CA4"
"DB00482",5742,"PTGS1"
"DB00482",765,"CA6"
"DB00482",763,"CA5A"
"DB00482",5743,"PTGS2"
"DB00482",1432,"MAPK14"
"DB00482",768,"CA9"
"DB00482",23632,"CA14"
"DB00482",11238,"CA5B"
"DB00482",5170,"PDPK1"
"DB00482",1009,"CDH11"
"DB00482",836,"CASP3"
"DB00482",239,"ALOX12"
"DB00482",781,"CACNA2D1"
"DB00482",6774,"STAT3"
"DB00482",487,"ATP2A1"
"DB00482",4318,"MMP9"
"DB00482",776,"CACNA1D"
"DB00482",489,"ATP2A3"
"DB00482",367,"AR"
"DB00482",8913,"CACNA1G"
"DB00482",782,"CACNB1"
"DB00482",1026,"CDKN1A"
"DB00482",149233,"IL23R"
"DB00482",55799,"CACNA2D3"
"DB00482",1576,"CYP3A4"
"DB00482",9564,"BCAR1"
"DB00482",6097,"RORC"
"DB00482",5163,"PDK1"
"DB00482",9132,"KCNQ4"
"DB00482",1649,"DDIT3"
"DB00482",488,"ATP2A2"
"DB00482",1499,"CTNNB1"
"DB00482",774,"CACNA1B"
"DB00482",783,"CACNB2"
"DB00482",5468,"PPARG"
"DB00482",1906,"EDN1"
"DB00482",3486,"IGFBP3"
"DB00482",324,"APC"
"DB00482",842,"CASP9"
"DB00482",3785,"KCNQ2"
"DB00482",778,"CACNA1F"
"DB00482",51738,"GHRL"
"DB00482",775,"CACNA1C"
"DB00482",8911,"CACNA1I"
"DB00482",784,"CACNB3"
"DB00482",3784,"KCNQ1"
"DB00482",1577,"CYP3A5"
"DB00482",5290,"PIK3CA"
"DB00482",1027,"CDKN1B"
"DB00482",7422,"VEGFA"
"DB00482",80781,"COL18A1"
"DB00482",779,"CACNA1S"
"DB00482",4780,"NFE2L2"
"DB00482",9254,"CACNA2D2"
"DB00482",56479,"KCNQ5"
"DB00482",632,"BGLAP"
"DB00482",3786,"KCNQ3"
"DB00482",25,"ABL1"
"DB00482",5734,"PTGER4"
"DB00482",3308,"HSPA4"
"DB00482",777,"CACNA1E"
"DB00482",5328,"PLAU"
"DB00482",8912,"CACNA1H"
"DB00482",785,"CACNB4"
"DB00482",773,"CACNA1A"
"DB00481",5338,"PLD2"
"DB00481",2099,"ESR1"
"DB00481",1576,"CYP3A4"
"DB00481",3357,"HTR2B"
"DB00481",3362,"HTR6"
"DB00481",316,"AOX1"
"DB00481",5337,"PLD1"
"DB00481",10682,"EBP"
"DB00481",10280,"SIGMAR1"
"DB00481",2100,"ESR2"
"DB00481",7031,"TFF1"
"DB00481",5272,"SERPINB9"
"DB00481",4137,"MAPT"
"DB00481",6311,"ATXN2"
"DB00481",51738,"GHRL"
"DB00481",1565,"CYP2D6"
"DB00481",7015,"TERT"
"DB00481",7252,"TSHB"
"DB00481",7157,"TP53"
"DB00481",3480,"IGF1R"
"DB00481",1544,"CYP1A2"
"DB00481",5294,"PIK3CG"
"DB00481",1557,"CYP2C19"
"DB00481",10951,"CBX1"
"DB00481",5290,"PIK3CA"
"DB00481",3570,"IL6R"
"DB00481",3572,"IL6ST"
"DB00481",3553,"IL1B"
"DB00481",23090,"ZNF423"
"DB00481",2796,"GNRH1"
"DB00481",5327,"PLAT"
"DB00481",216,"ALDH1A1"
"DB00481",3028,"HSD17B10"
"DB00481",7066,"THPO"
"DB00481",5743,"PTGS2"
"DB00481",54658,"UGT1A1"
"DB00481",7421,"VDR"
"DB00762",6582,"SLC22A2"
"DB00762",43,"ACHE"
"DB00762",116447,"TOP1MT"
"DB00762",7150,"TOP1"
"DB00762",7298,"TYMS"
"DB00762",56479,"KCNQ5"
"DB00762",672,"BRCA1"
"DB00762",10057,"ABCC5"
"DB00762",673,"BRAF"
"DB00762",7157,"TP53"
"DB00762",7421,"VDR"
"DB00762",5243,"ABCB1"
"DB00762",3845,"KRAS"
"DB00762",54658,"UGT1A1"
"DB00762",1806,"DPYD"
"DB00762",546,"ATRX"
"DB00762",7517,"XRCC3"
"DB00762",10111,"RAD50"
"DB00762",7040,"TGFB1"
"DB00762",5300,"PIN1"
"DB00762",590,"BCHE"
"DB00762",374,"AREG"
"DB00762",7422,"VEGFA"
"DB00762",1066,"CES1"
"DB00762",1244,"ABCC2"
"DB00762",1869,"E2F1"
"DB00762",864,"RUNX3"
"DB00762",4524,"MTHFR"
"DB00762",9429,"ABCG2"
"DB00762",6573,"SLC19A1"
"DB00762",472,"ATM"
"DB00762",116328,"C8orf34"
"DB00762",8490,"RGS5"
"DB00762",5602,"MAPK10"
"DB00762",2064,"ERBB2"
"DB00762",7048,"TGFBR2"
"DB00762",9636,"ISG15"
"DB00762",8856,"NR1I2"
"DB00762",3831,"KLC1"
"DB00762",207,"AKT1"
"DB00762",6470,"SHMT1"
"DB00762",10512,"SEMA3C"
"DB00762",494514,"TYMSOS"
"DB00762",4089,"SMAD4"
"DB00762",9619,"ABCG1"
"DB00762",1956,"EGFR"
"DB00762",285761,"DCBLD1"
"DB00762",7329,"UBE2I"
"DB00762",5290,"PIK3CA"
"DB00762",10257,"ABCC4"
"DB00762",675,"BRCA2"
"DB00762",22943,"DKK1"
"DB00762",54575,"UGT1A10"
"DB00762",55775,"TDP1"
"DB00762",23236,"PLCB1"
"DB00762",1464,"CSPG4"
"DB00762",10928,"RALBP1"
"DB00762",10,"NAT2"
"DB00762",23024,"PDZRN3"
"DB00762",5159,"PDGFRB"
"DB00399",771,"CA12"
"DB00399",9453,"GGPS1"
"DB00399",760,"CA2"
"DB00399",4313,"MMP2"
"DB00399",2224,"FDPS"
"DB00399",768,"CA9"
"DB00399",23632,"CA14"
"DB00399",2064,"ERBB2"
"DB00399",1558,"CYP2C8"
"DB00399",60490,"PPCDC"
"DB00399",5328,"PLAU"
"DB00399",5468,"PPARG"
"DB00399",1277,"COL1A1"
"DB00399",4982,"TNFRSF11B"
"DB00399",6696,"SPP1"
"DB00399",8792,"TNFRSF11A"
"DB04868",771,"CA12"
"DB04868",6793,"STK10"
"DB04868",25,"ABL1"
"DB04868",759,"CA1"
"DB04868",760,"CA2"
"DB04868",5894,"RAF1"
"DB04868",3643,"INSR"
"DB04868",3932,"LCK"
"DB04868",1436,"CSF1R"
"DB04868",761,"CA3"
"DB04868",4067,"LYN"
"DB04868",5979,"RET"
"DB04868",4233,"MET"
"DB04868",3055,"HCK"
"DB04868",5159,"PDGFRB"
"DB04868",2268,"FGR"
"DB04868",3815,"KIT"
"DB04868",2260,"FGFR1"
"DB04868",6714,"SRC"
"DB04868",673,"BRAF"
"DB04868",5156,"PDGFRA"
"DB04868",2041,"EPHA1"
"DB04868",2263,"FGFR2"
"DB04868",762,"CA4"
"DB04868",765,"CA6"
"DB04868",2042,"EPHA3"
"DB04868",2046,"EPHA8"
"DB04868",2048,"EPHB2"
"DB04868",763,"CA5A"
"DB04868",7075,"TIE1"
"DB04868",2322,"FLT3"
"DB04868",1445,"CSK"
"DB04868",27,"ABL2"
"DB04868",2444,"FRK"
"DB04868",7535,"ZAP70"
"DB04868",5599,"MAPK8"
"DB04868",5601,"MAPK9"
"DB04868",1195,"CLK1"
"DB04868",660,"BMX"
"DB04868",5602,"MAPK10"
"DB04868",2049,"EPHB3"
"DB04868",2050,"EPHB4"
"DB04868",2047,"EPHB1"
"DB04868",7010,"TEK"
"DB04868",4486,"MST1R"
"DB04868",780,"DDR1"
"DB04868",3757,"KCNH2"
"DB04868",5607,"MAP2K5"
"DB04868",5600,"MAPK11"
"DB04868",4916,"NTRK3"
"DB04868",1432,"MAPK14"
"DB04868",4915,"NTRK2"
"DB04868",768,"CA9"
"DB04868",4921,"DDR2"
"DB04868",51086,"TNNI3K"
"DB04868",57551,"TAOK1"
"DB04868",79837,"PIP4K2C"
"DB04868",11184,"MAP4K1"
"DB04868",51347,"TAOK3"
"DB04868",57396,"CLK4"
"DB04868",51776,"MAP3K20"
"DB04868",23632,"CA14"
"DB04868",9578,"CDC42BPB"
"DB04868",613,"BCR"
"DB04868",54658,"UGT1A1"
"DB04868",3845,"KRAS"
"DB04868",9429,"ABCG2"
"DB04868",1576,"CYP3A4"
"DB04868",10006,"ABI1"
"DB04868",2051,"EPHB6"
"DB04868",2534,"FYN"
"DB04868",7525,"YES1"
"DB04868",1969,"EPHA2"
"DB04868",640,"BLK"
"DB04868",2044,"EPHA5"
"DB04868",2043,"EPHA4"
"DB04868",285220,"EPHA6"
"DB01235",11168,"PSIP1"
"DB01235",1812,"DRD1"
"DB01235",1816,"DRD5"
"DB01235",1815,"DRD4"
"DB01235",1814,"DRD3"
"DB01235",1813,"DRD2"
"DB01235",3600,"IL15"
"DB01235",9456,"HOMER1"
"DB01235",3164,"NR4A1"
"DB01235",4935,"GPR143"
"DB01235",627,"BDNF"
"DB01235",54737,"MPHOSPH8"
"DB01235",4129,"MAOB"
"DB01235",3028,"HSD17B10"
"DB01235",5594,"MAPK1"
"DB01235",1742,"DLG4"
"DB01235",7442,"TRPV1"
"DB01235",6580,"SLC22A1"
"DB01235",10951,"CBX1"
"DB01235",11201,"POLI"
"DB01235",328,"APEX1"
"DB01235",51426,"POLK"
"DB01235",2237,"FEN1"
"DB01235",9682,"KDM4A"
"DB01235",4524,"MTHFR"
"DB01235",5965,"RECQL"
"DB01235",7486,"WRN"
"DB01235",185,"AGTR1"
"DB01235",100,"ADA"
"DB01235",1312,"COMT"
"DB01235",641,"BLM"
"DB01235",6531,"SLC6A3"
"DB01235",10919,"EHMT2"
"DB01235",1621,"DBH"
"DB01235",581,"BAX"
"DB01235",5429,"POLH"
"DB01235",135,"ADORA2A"
"DB08901",25,"ABL1"
"DB08901",5979,"RET"
"DB08901",2260,"FGFR1"
"DB08901",6714,"SRC"
"DB08901",3791,"KDR"
"DB08901",2322,"FLT3"
"DB08901",3815,"KIT"
"DB08901",2263,"FGFR2"
"DB08901",3932,"LCK"
"DB08901",5156,"PDGFRA"
"DB08901",2264,"FGFR4"
"DB08901",2261,"FGFR3"
"DB08901",7010,"TEK"
"DB08901",4067,"LYN"
"DB08901",613,"BCR"
"DB08901",1024,"CDK8"
"DB08901",8737,"RIPK1"
"DB08901",23097,"CDK19"
"DB08901",2064,"ERBB2"
"DB08901",3845,"KRAS"
"DB08901",5159,"PDGFRB"
"DB08901",5290,"PIK3CA"
"DB08901",11035,"RIPK3"
"DB08901",4233,"MET"
"DB08901",7525,"YES1"
"DB08901",8767,"RIPK2"
"DB08901",27,"ABL2"
"DB08901",673,"BRAF"
"DB08901",1956,"EGFR"
"DB08901",10006,"ABI1"
"DB08901",2932,"GSK3B"
"DB09053",25,"ABL1"
"DB09053",1956,"EGFR"
"DB09053",2064,"ERBB2"
"DB09053",3932,"LCK"
"DB09053",4067,"LYN"
"DB09053",5979,"RET"
"DB09053",2268,"FGR"
"DB09053",6714,"SRC"
"DB09053",2241,"FER"
"DB09053",2263,"FGFR2"
"DB09053",1445,"CSK"
"DB09053",7006,"TEC"
"DB09053",640,"BLK"
"DB09053",660,"BMX"
"DB09053",3718,"JAK3"
"DB09053",695,"BTK"
"DB09053",3702,"ITK"
"DB09053",5753,"PTK6"
"DB09053",2066,"ERBB4"
"DB09053",4615,"MYD88"
"DB09053",2534,"FYN"
"DB09053",7157,"TP53"
"DB09053",4609,"MYC"
"DB09053",1565,"CYP2D6"
"DB09053",472,"ATM"
"DB09053",7525,"YES1"
"DB09053",7294,"TXK"
"DB09053",4088,"SMAD3"
"DB09053",3055,"HCK"
"DB09053",5336,"PLCG2"
"DB01248",1956,"EGFR"
"DB01248",3832,"KIF11"
"DB01248",2692,"GHRHR"
"DB01248",81027,"TUBB1"
"DB01248",596,"BCL2"
"DB01248",8856,"NR1I2"
"DB01248",4133,"MAP2"
"DB01248",4137,"MAPT"
"DB01248",4134,"MAP4"
"DB01248",55294,"FBXW7"
"DB01248",9025,"RNF8"
"DB01248",8644,"AKR1C3"
"DB01248",1580,"CYP4B1"
"DB01248",7090,"TLE3"
"DB01248",7277,"TUBA4A"
"DB01248",6687,"SPG7"
"DB01248",203068,"TUBB"
"DB01248",2052,"EPHX1"
"DB01248",7157,"TP53"
"DB01248",10376,"TUBA1B"
"DB01248",1588,"CYP19A1"
"DB01248",1577,"CYP3A5"
"DB01248",7275,"TUB"
"DB01248",347688,"TUBB8"
"DB01248",112714,"TUBA3E"
"DB01248",3265,"HRAS"
"DB01248",1545,"CYP1B1"
"DB01248",5894,"RAF1"
